video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count,latency_ms
seq_08_panic_dispersion_b.mp4,114,5.7,2,2.2,-8.55,2.9,4.27,0.885,74.7,67.1,HIGH RISK,CRITICAL,22,147.55
seq_08_panic_dispersion_b.mp4,115,5.75,2,2.2,-7.29,2.85,4.18,0.832,76.6,66.4,HIGH RISK,CRITICAL,22,140.76
seq_08_panic_dispersion_b.mp4,116,5.8,2,2.2,-5.66,3.39,4.72,0.792,76.5,65.8,HIGH RISK,CRITICAL,22,144.64
seq_08_panic_dispersion_b.mp4,117,5.85,1,1.1,-4.68,7.74,16.91,0.832,38.2,66.2,HIGH RISK,CRITICAL,22,144.53
seq_08_panic_dispersion_b.mp4,118,5.9,1,1.1,-3.59,2.73,3.0,0.018,0.9,61.6,HIGH RISK,CRITICAL,22,145.9
seq_08_panic_dispersion_b.mp4,119,5.95,1,1.1,-3.59,3.23,4.14,0.023,1.3,60.1,HIGH RISK,CRITICAL,22,148.74
seq_08_panic_dispersion_b.mp4,120,6.0,1,1.1,-2.3,2.4,3.42,0.039,2.2,59.5,HIGH RISK,CRITICAL,22,141.8
seq_08_panic_dispersion_b.mp4,121,6.05,1,1.1,-1.1,3.1,3.62,0.009,0.5,59.0,HIGH RISK,CRITICAL,22,158.44
seq_08_panic_dispersion_b.mp4,122,6.1,1,1.1,-1.1,3.48,4.32,0.015,0.7,58.5,HIGH RISK,CRITICAL,22,155.11
seq_08_panic_dispersion_b.mp4,123,6.15,1,1.1,-1.1,2.7,2.85,0.01,0.5,58.0,HIGH RISK,CRITICAL,22,154.06
seq_08_panic_dispersion_b.mp4,124,6.2,1,1.1,-1.1,3.05,3.29,0.009,0.5,57.4,HIGH RISK,CRITICAL,22,144.39
seq_08_panic_dispersion_b.mp4,125,6.25,0,0.0,-2.18,25.46,34.11,0.019,0.2,71.7,HIGH RISK,CRITICAL,22,148.45
seq_08_panic_dispersion_b.mp4,126,6.3,0,0.0,-1.09,0.0,0.0,0.0,0.0,65.0,HIGH RISK,CRITICAL,22,143.76
seq_08_panic_dispersion_b.mp4,127,6.35,0,0.0,-1.09,0.0,0.0,0.0,0.0,61.3,HIGH RISK,CRITICAL,22,143.03
seq_08_panic_dispersion_b.mp4,128,6.4,0,0.0,-1.09,0.0,0.0,0.0,0.0,59.4,HIGH RISK,CRITICAL,22,138.56
seq_08_panic_dispersion_b.mp4,129,6.45,0,0.0,-1.09,0.0,0.0,0.0,0.0,56.8,HIGH RISK,CRITICAL,22,142.93
seq_08_panic_dispersion_b.mp4,130,6.5,0,0.0,-1.09,0.0,0.0,0.0,0.0,55.2,HIGH RISK,CRITICAL,22,137.59
seq_08_panic_dispersion_b.mp4,131,6.55,0,0.0,-1.09,0.0,0.0,0.0,0.0,53.8,HIGH RISK,CRITICAL,22,138.77
seq_08_panic_dispersion_b.mp4,132,6.6,0,0.0,-1.09,0.0,0.0,0.0,0.0,53.3,HIGH RISK,CRITICAL,22,143.53
seq_08_panic_dispersion_b.mp4,133,6.65,0,0.0,-1.09,0.0,0.0,0.0,0.0,52.7,HIGH RISK,CRITICAL,22,135.94
seq_08_panic_dispersion_b.mp4,134,6.7,0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,HIGH RISK,CRITICAL,22,135.53
seq_08_panic_dispersion_b.mp4,135,6.75,0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,HIGH RISK,CRITICAL,22,148.82
seq_08_panic_dispersion_b.mp4,136,6.8,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,HIGH RISK,CRITICAL,22,142.54
seq_08_panic_dispersion_b.mp4,137,6.85,0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,WARNING,CRITICAL,22,142.03
seq_08_panic_dispersion_b.mp4,138,6.9,0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,WARNING,CRITICAL,22,139.05
seq_08_panic_dispersion_b.mp4,139,6.95,0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,WARNING,CRITICAL,22,139.51
seq_08_panic_dispersion_b.mp4,140,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,WARNING,CRITICAL,22,141.94
seq_08_panic_dispersion_b.mp4,141,7.05,0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,WARNING,CRITICAL,22,143.16
seq_08_panic_dispersion_b.mp4,142,7.1,0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,WARNING,CRITICAL,22,134.17
seq_08_panic_dispersion_b.mp4,143,7.15,0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,WARNING,CRITICAL,22,140.96
seq_08_panic_dispersion_b.mp4,144,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,WARNING,CRITICAL,22,135.06
seq_08_panic_dispersion_b.mp4,145,7.25,0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,WARNING,CRITICAL,22,138.35
seq_08_panic_dispersion_b.mp4,146,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,WARNING,CRITICAL,22,141.83
seq_08_panic_dispersion_b.mp4,147,7.35,0,0.0,0.0,0.0,0.0,0.0,0.0,44.3,WARNING,CRITICAL,22,144.91
seq_08_panic_dispersion_b.mp4,148,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,WARNING,CRITICAL,22,140.45
seq_08_panic_dispersion_b.mp4,149,7.45,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,WARNING,CRITICAL,22,142.21
seq_08_panic_dispersion_b.mp4,150,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,WARNING,CRITICAL,22,147.85
seq_08_panic_dispersion_b.mp4,151,7.55,0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,WARNING,CRITICAL,22,142.93
seq_08_panic_dispersion_b.mp4,152,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,WARNING,CRITICAL,22,139.32
seq_08_panic_dispersion_b.mp4,153,7.65,0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,WARNING,CRITICAL,22,147.51
seq_08_panic_dispersion_b.mp4,154,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,WARNING,CRITICAL,22,146.11
seq_08_panic_dispersion_b.mp4,155,7.75,0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,WARNING,CRITICAL,22,148.67
seq_08_panic_dispersion_b.mp4,156,7.8,0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,WARNING,CRITICAL,22,137.45
seq_08_panic_dispersion_b.mp4,157,7.85,0,0.0,0.0,0.0,0.0,0.0,0.0,38.2,WARNING,CRITICAL,22,136.18
seq_08_panic_dispersion_b.mp4,158,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,WARNING,CRITICAL,22,132.94
seq_08_panic_dispersion_b.mp4,159,7.95,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,WARNING,CRITICAL,22,141.35
seq_08_panic_dispersion_b.mp4,160,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,WARNING,CRITICAL,22,145.34
seq_08_panic_dispersion_b.mp4,161,8.05,0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,WARNING,CRITICAL,22,140.4
seq_08_panic_dispersion_b.mp4,162,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,WARNING,CRITICAL,22,144.24
seq_08_panic_dispersion_b.mp4,163,8.15,0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,WARNING,CRITICAL,22,141.93
seq_08_panic_dispersion_b.mp4,164,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,WARNING,CRITICAL,22,142.98
seq_08_panic_dispersion_b.mp4,165,8.25,0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,WARNING,CRITICAL,22,142.35
seq_08_panic_dispersion_b.mp4,166,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,WARNING,CRITICAL,22,149.27
seq_08_panic_dispersion_b.mp4,167,8.35,0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,WARNING,CRITICAL,22,153.29
seq_08_panic_dispersion_b.mp4,168,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,WARNING,CRITICAL,22,149.97
seq_08_panic_dispersion_b.mp4,169,8.45,0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,WARNING,CRITICAL,22,153.07
seq_08_panic_dispersion_b.mp4,170,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,NORMAL,CRITICAL,22,158.27
seq_08_panic_dispersion_b.mp4,171,8.55,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,NORMAL,CRITICAL,22,144.38
seq_08_panic_dispersion_b.mp4,172,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,NORMAL,CRITICAL,22,151.3
seq_08_panic_dispersion_b.mp4,173,8.65,0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,NORMAL,CRITICAL,22,149.29
seq_08_panic_dispersion_b.mp4,174,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,NORMAL,CRITICAL,22,148.49
seq_08_panic_dispersion_b.mp4,175,8.75,0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,NORMAL,CRITICAL,22,149.63
seq_08_panic_dispersion_b.mp4,176,8.8,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,NORMAL,CRITICAL,22,152.25
seq_08_panic_dispersion_b.mp4,177,8.85,0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,NORMAL,CRITICAL,22,148.38
seq_08_panic_dispersion_b.mp4,178,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,NORMAL,CRITICAL,22,146.09
seq_08_panic_dispersion_b.mp4,179,8.95,0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,NORMAL,CRITICAL,22,143.36
seq_08_panic_dispersion_b.mp4,180,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,NORMAL,CRITICAL,22,149.65
seq_08_panic_dispersion_b.mp4,181,9.05,0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,NORMAL,CRITICAL,22,149.37
seq_08_panic_dispersion_b.mp4,182,9.1,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,NORMAL,CRITICAL,22,143.88
seq_08_panic_dispersion_b.mp4,183,9.15,0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,NORMAL,CRITICAL,22,146.4
seq_08_panic_dispersion_b.mp4,184,9.2,0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,NORMAL,CRITICAL,22,142.71
seq_08_panic_dispersion_b.mp4,185,9.25,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,NORMAL,CRITICAL,22,143.72
seq_08_panic_dispersion_b.mp4,186,9.3,0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,NORMAL,CRITICAL,22,138.07
seq_08_panic_dispersion_b.mp4,187,9.35,0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,NORMAL,CRITICAL,22,143.29
seq_08_panic_dispersion_b.mp4,188,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,NORMAL,CRITICAL,22,137.67
seq_08_panic_dispersion_b.mp4,189,9.45,0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,NORMAL,CRITICAL,22,138.37
seq_08_panic_dispersion_b.mp4,190,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,NORMAL,CRITICAL,22,143.11
seq_08_panic_dispersion_b.mp4,191,9.55,0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,NORMAL,CRITICAL,22,142.67
seq_08_panic_dispersion_b.mp4,192,9.6,0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,NORMAL,CRITICAL,22,143.25
seq_08_panic_dispersion_b.mp4,193,9.65,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,NORMAL,CRITICAL,22,150.37
seq_08_panic_dispersion_b.mp4,194,9.7,0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,NORMAL,CRITICAL,22,144.66
seq_08_panic_dispersion_b.mp4,195,9.75,0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,NORMAL,CRITICAL,22,153.53
seq_08_panic_dispersion_b.mp4,196,9.8,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,NORMAL,CRITICAL,22,150.41
seq_08_panic_dispersion_b.mp4,197,9.85,0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,NORMAL,CRITICAL,22,163.95
seq_08_panic_dispersion_b.mp4,198,9.9,0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,NORMAL,CRITICAL,22,160.3
seq_08_panic_dispersion_b.mp4,199,9.95,0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,NORMAL,CRITICAL,22,154.91
seq_09_dense_standstill_a.mp4,0,0.0,35,54.8,54.84,4.91,11.47,0.868,84.4,18.1,NORMAL,WARNING,55,152.91
seq_09_dense_standstill_a.mp4,1,0.05,35,54.8,54.75,0.59,1.11,0.61,67.6,20.5,NORMAL,WARNING,55,159.42
seq_09_dense_standstill_a.mp4,2,0.1,34,54.4,54.43,0.58,0.8,0.61,59.7,22.8,NORMAL,WARNING,55,139.71
seq_09_dense_standstill_a.mp4,3,0.15,35,54.8,54.8,0.59,0.93,0.878,87.4,29.0,NORMAL,WARNING,55,155.04
seq_09_dense_standstill_a.mp4,4,0.2,34,54.5,54.46,0.6,0.84,0.736,71.4,35.2,WARNING,WARNING,55,151.41
seq_09_dense_standstill_a.mp4,5,0.25,35,54.8,54.8,0.57,0.89,0.769,74.8,41.4,WARNING,WARNING,55,152.35
seq_09_dense_standstill_a.mp4,6,0.3,35,55.0,55.04,0.58,0.99,0.792,74.7,42.2,WARNING,WARNING,55,171.62
seq_09_dense_standstill_a.mp4,7,0.35,35,55.0,54.96,0.6,0.92,0.68,70.4,42.5,WARNING,WARNING,55,183.24
seq_09_dense_standstill_a.mp4,8,0.4,34,54.6,54.57,0.56,0.78,0.951,96.6,42.8,WARNING,WARNING,55,155.25
seq_09_dense_standstill_a.mp4,9,0.45,34,54.6,-0.24,0.6,0.8,0.69,68.2,42.3,WARNING,WARNING,55,146.95
seq_09_dense_standstill_a.mp4,10,0.5,34,54.6,-0.16,0.59,0.91,0.646,61.5,41.6,WARNING,WARNING,55,151.58
seq_09_dense_standstill_a.mp4,11,0.55,35,55.0,0.57,0.59,0.88,0.695,67.2,41.7,WARNING,WARNING,55,143.24
seq_09_dense_standstill_a.mp4,12,0.6,34,54.5,-0.29,0.6,0.84,0.885,86.4,41.5,WARNING,WARNING,55,145.07
seq_09_dense_standstill_a.mp4,13,0.65,34,54.6,0.16,0.6,0.92,0.846,83.4,35.8,WARNING,WARNING,55,137.54
seq_09_dense_standstill_a.mp4,14,0.7,33,54.5,-0.31,0.6,0.89,0.875,85.7,30.2,NORMAL,WARNING,55,136.64
seq_09_dense_standstill_a.mp4,15,0.75,33,54.6,-0.46,0.62,0.9,0.561,54.4,24.4,NORMAL,WARNING,55,140.12
seq_09_dense_standstill_a.mp4,16,0.8,34,54.7,-0.26,0.58,0.83,0.743,72.6,18.7,NORMAL,WARNING,55,147.55
seq_09_dense_standstill_a.mp4,17,0.85,33,54.8,0.19,0.61,0.77,0.953,93.5,13.4,NORMAL,WARNING,55,136.43
seq_09_dense_standstill_a.mp4,18,0.9,33,54.7,0.08,0.64,1.04,0.861,83.2,12.0,NORMAL,WARNING,55,136.97
seq_09_dense_standstill_a.mp4,19,0.95,33,54.5,-0.12,0.61,0.87,0.883,85.3,12.7,NORMAL,WARNING,55,136.8
seq_09_dense_standstill_a.mp4,20,1.0,33,54.5,-0.53,0.62,0.85,0.461,45.1,13.1,NORMAL,WARNING,55,139.02
seq_09_dense_standstill_a.mp4,21,1.05,33,54.6,0.07,0.6,0.99,0.631,59.9,13.5,NORMAL,WARNING,55,135.91
seq_09_dense_standstill_a.mp4,22,1.1,33,54.5,-0.11,0.63,1.05,0.471,46.6,13.8,NORMAL,WARNING,55,148.65
seq_09_dense_standstill_a.mp4,23,1.15,32,55.0,0.54,0.61,0.9,0.705,67.4,14.3,NORMAL,WARNING,55,133.01
seq_09_dense_standstill_a.mp4,24,1.2,34,54.3,-0.28,0.61,0.91,0.82,79.3,14.9,NORMAL,WARNING,55,140.37
seq_09_dense_standstill_a.mp4,25,1.25,33,54.8,0.14,0.57,0.8,0.88,87.3,15.0,NORMAL,WARNING,55,136.81
seq_09_dense_standstill_a.mp4,26,1.3,32,54.9,0.18,0.59,0.92,0.672,66.5,15.5,NORMAL,WARNING,55,134.06
seq_09_dense_standstill_a.mp4,27,1.35,33,51.7,-3.0,0.59,0.88,0.828,82.3,16.1,NORMAL,WARNING,55,142.5
seq_09_dense_standstill_a.mp4,28,1.4,33,51.6,-2.89,0.64,1.07,0.922,90.3,16.7,NORMAL,WARNING,55,144.68
seq_09_dense_standstill_a.mp4,29,1.45,33,54.7,0.25,0.61,0.87,0.863,85.5,17.3,NORMAL,WARNING,55,142.5
seq_09_dense_standstill_a.mp4,30,1.5,33,54.8,0.19,0.61,0.92,0.842,85.0,18.0,NORMAL,WARNING,55,143.61
seq_09_dense_standstill_a.mp4,31,1.55,33,54.8,0.32,0.61,0.95,0.958,90.7,18.6,NORMAL,WARNING,55,135.64
seq_09_dense_standstill_a.mp4,32,1.6,33,51.6,-3.39,0.62,0.88,0.743,71.4,19.2,NORMAL,WARNING,55,136.28
seq_09_dense_standstill_a.mp4,33,1.65,33,54.7,0.44,0.61,0.9,0.816,81.6,19.8,NORMAL,WARNING,55,147.45
seq_09_dense_standstill_a.mp4,34,1.7,33,54.7,-0.14,0.6,0.9,0.594,59.3,20.3,NORMAL,WARNING,55,150.14
seq_09_dense_standstill_a.mp4,35,1.75,33,54.8,-0.16,0.6,0.87,0.809,80.0,20.9,NORMAL,WARNING,55,157.61
seq_09_dense_standstill_a.mp4,36,1.8,33,54.8,3.14,0.63,1.02,0.743,76.1,21.5,NORMAL,WARNING,55,150.18
seq_09_dense_standstill_a.mp4,37,1.85,33,54.8,3.26,0.58,0.96,0.842,82.7,22.1,NORMAL,WARNING,55,150.59
seq_09_dense_standstill_a.mp4,38,1.9,34,55.3,0.55,0.6,0.96,0.728,69.3,22.8,NORMAL,WARNING,55,146.8
seq_09_dense_standstill_a.mp4,39,1.95,33,54.7,-0.02,0.6,0.91,0.795,78.6,23.4,NORMAL,WARNING,55,155.11
seq_09_dense_standstill_a.mp4,40,2.0,33,54.7,-0.1,0.61,0.85,0.884,90.3,24.0,NORMAL,WARNING,55,157.24
seq_09_dense_standstill_a.mp4,41,2.05,33,51.5,-0.09,0.61,0.9,0.667,64.4,24.5,NORMAL,WARNING,55,170.74
seq_09_dense_standstill_a.mp4,42,2.1,34,55.3,0.54,0.6,1.06,0.756,74.1,25.3,NORMAL,WARNING,55,163.81
seq_09_dense_standstill_a.mp4,43,2.15,33,54.7,0.05,0.58,0.8,0.769,78.7,25.8,NORMAL,WARNING,55,142.35
seq_09_dense_standstill_a.mp4,44,2.2,33,55.1,0.29,0.61,0.92,0.859,87.0,26.5,NORMAL,WARNING,55,146.81
seq_09_dense_standstill_a.mp4,45,2.25,34,55.1,0.26,0.59,0.85,0.972,97.9,27.2,NORMAL,WARNING,55,142.6
seq_09_dense_standstill_a.mp4,46,2.3,34,55.1,0.31,0.61,0.89,0.824,81.6,27.7,NORMAL,WARNING,55,149.17
seq_09_dense_standstill_a.mp4,47,2.35,33,55.0,-0.3,0.61,0.88,0.639,64.9,28.1,NORMAL,WARNING,55,149.82
seq_09_dense_standstill_a.mp4,48,2.4,34,55.2,0.41,0.61,0.95,0.773,73.5,28.7,NORMAL,WARNING,55,145.34
seq_09_dense_standstill_a.mp4,49,2.45,35,54.5,-0.2,0.59,0.86,0.343,34.4,29.0,NORMAL,WARNING,55,147.87
seq_09_dense_standstill_a.mp4,50,2.5,35,54.4,2.9,0.59,0.83,0.796,79.9,29.7,NORMAL,WARNING,55,153.33
seq_09_dense_standstill_a.mp4,51,2.55,34,54.1,-1.16,0.59,0.79,0.69,67.7,30.2,NORMAL,WARNING,55,149.4
seq_09_dense_standstill_a.mp4,52,2.6,35,54.4,-0.37,0.59,0.85,0.744,74.0,30.7,NORMAL,WARNING,55,155.9
seq_09_dense_standstill_a.mp4,53,2.65,34,54.9,-0.14,0.61,0.95,0.946,93.6,31.4,WARNING,WARNING,55,161.14
seq_09_dense_standstill_a.mp4,54,2.7,34,53.9,-1.19,0.6,0.9,0.609,58.6,31.8,WARNING,WARNING,55,153.92
seq_09_dense_standstill_a.mp4,55,2.75,35,54.3,-0.82,0.62,0.84,0.695,68.0,32.4,WARNING,WARNING,55,141.9
seq_09_dense_standstill_a.mp4,56,2.8,35,54.2,-0.81,0.6,0.89,0.941,92.6,33.1,WARNING,WARNING,55,143.32
seq_09_dense_standstill_a.mp4,57,2.85,35,54.2,-1.0,0.65,1.01,0.6,54.4,33.5,WARNING,WARNING,55,149.01
seq_09_dense_standstill_a.mp4,58,2.9,35,54.2,-0.36,0.58,0.96,0.787,81.9,34.1,WARNING,WARNING,55,146.59
seq_09_dense_standstill_a.mp4,59,2.95,35,54.2,-0.24,0.59,0.84,0.928,97.3,34.8,WARNING,WARNING,55,149.24
seq_09_dense_standstill_a.mp4,60,3.0,35,54.2,0.11,0.6,0.95,0.801,79.3,35.4,WARNING,WARNING,55,152.54
seq_09_dense_standstill_a.mp4,61,3.05,35,54.2,-0.12,0.58,0.88,0.664,68.2,36.0,WARNING,WARNING,55,183.75
seq_09_dense_standstill_a.mp4,62,3.1,35,54.3,-0.58,0.61,0.83,0.674,65.7,36.5,WARNING,WARNING,55,179.72
seq_09_dense_standstill_a.mp4,63,3.15,36,54.7,0.79,0.6,0.92,0.452,43.2,36.9,WARNING,WARNING,55,163.23
seq_09_dense_standstill_a.mp4,64,3.2,36,54.6,0.29,0.61,0.89,0.914,90.7,37.5,WARNING,HIGH RISK,55,143.47
seq_09_dense_standstill_a.mp4,65,3.25,35,54.4,0.24,0.6,0.89,0.761,76.0,38.1,WARNING,HIGH RISK,55,150.22
seq_09_dense_standstill_a.mp4,66,3.3,35,54.2,0.02,0.63,0.95,0.666,65.7,38.6,WARNING,HIGH RISK,55,153.56
seq_09_dense_standstill_a.mp4,67,3.35,35,54.1,-0.03,0.57,0.87,0.63,65.2,39.1,WARNING,HIGH RISK,55,165.25
seq_09_dense_standstill_a.mp4,68,3.4,34,54.4,0.21,0.62,0.95,0.81,83.0,39.8,WARNING,HIGH RISK,55,198.15
seq_09_dense_standstill_a.mp4,69,3.45,35,54.4,0.21,0.58,0.79,0.77,77.0,40.4,WARNING,HIGH RISK,55,209.24
seq_09_dense_standstill_a.mp4,70,3.5,35,54.4,0.14,0.62,0.86,0.893,87.6,41.0,WARNING,HIGH RISK,55,205.12
seq_09_dense_standstill_a.mp4,71,3.55,35,54.3,-0.01,0.58,0.85,0.472,44.6,41.4,WARNING,HIGH RISK,55,211.32
seq_09_dense_standstill_a.mp4,72,3.6,35,54.4,-0.3,0.58,0.82,0.657,66.4,41.9,WARNING,HIGH RISK,55,195.95
seq_09_dense_standstill_a.mp4,73,3.65,34,54.6,-0.04,0.59,0.83,0.841,86.5,42.5,WARNING,HIGH RISK,55,187.86
seq_09_dense_standstill_a.mp4,74,3.7,35,54.6,0.22,0.55,0.74,0.945,95.6,43.2,WARNING,HIGH RISK,55,169.91
seq_09_dense_standstill_a.mp4,75,3.75,34,54.2,0.06,0.6,0.92,0.633,61.9,43.7,WARNING,HIGH RISK,55,163.38
seq_09_dense_standstill_a.mp4,76,3.8,34,54.3,0.2,0.61,0.96,0.755,74.4,44.3,WARNING,HIGH RISK,55,161.32
seq_09_dense_standstill_a.mp4,77,3.85,34,54.2,-0.2,0.61,0.86,0.376,35.3,44.6,WARNING,HIGH RISK,55,163.49
seq_09_dense_standstill_a.mp4,78,3.9,33,54.1,-0.36,0.6,0.95,0.785,77.3,45.2,WARNING,HIGH RISK,55,160.26
seq_09_dense_standstill_a.mp4,79,3.95,33,54.0,-0.4,0.61,0.93,0.595,59.0,45.7,WARNING,HIGH RISK,55,150.18
seq_09_dense_standstill_a.mp4,80,4.0,33,54.2,-0.15,0.63,0.8,0.881,86.2,46.3,WARNING,HIGH RISK,55,144.08
seq_09_dense_standstill_a.mp4,81,4.05,32,54.1,-0.24,0.59,0.8,0.72,72.5,46.9,WARNING,HIGH RISK,55,155.13
seq_09_dense_standstill_a.mp4,82,4.1,32,54.1,-0.5,0.62,0.98,0.725,71.3,47.4,WARNING,HIGH RISK,55,177.74
seq_09_dense_standstill_a.mp4,83,4.15,33,54.4,-0.26,0.61,0.86,0.751,73.0,48.1,WARNING,HIGH RISK,55,189.83
seq_09_dense_standstill_a.mp4,84,4.2,33,54.3,0.09,0.63,0.98,0.944,90.7,48.8,WARNING,HIGH RISK,55,191.53
seq_09_dense_standstill_a.mp4,85,4.25,32,54.0,-0.34,0.6,0.95,0.776,82.7,49.4,WARNING,HIGH RISK,55,175.31
seq_09_dense_standstill_a.mp4,86,4.3,32,54.0,-0.24,0.58,0.78,0.706,70.2,49.9,WARNING,HIGH RISK,55,164.34
seq_09_dense_standstill_a.mp4,87,4.35,32,54.0,-0.13,0.63,1.09,0.532,53.5,50.4,WARNING,HIGH RISK,55,148.5
seq_09_dense_standstill_a.mp4,88,4.4,32,54.0,-0.04,0.6,0.88,0.92,94.9,51.1,HIGH RISK,HIGH RISK,55,166.08
seq_09_dense_standstill_a.mp4,89,4.45,32,54.1,-0.07,0.61,0.9,0.654,65.5,51.6,HIGH RISK,HIGH RISK,55,165.8
seq_09_dense_standstill_a.mp4,90,4.5,32,54.1,-0.08,0.62,0.89,0.541,53.6,52.0,HIGH RISK,HIGH RISK,55,154.05
seq_09_dense_standstill_a.mp4,91,4.55,31,51.4,-2.69,0.6,0.94,0.707,67.9,52.5,HIGH RISK,HIGH RISK,55,158.11
seq_09_dense_standstill_a.mp4,92,4.6,30,51.3,-3.03,0.66,1.04,0.703,68.0,53.1,HIGH RISK,HIGH RISK,55,158.47
seq_09_dense_standstill_a.mp4,93,4.65,31,51.6,-2.72,0.63,0.94,0.797,79.0,53.6,HIGH RISK,HIGH RISK,55,167.58
seq_09_dense_standstill_a.mp4,94,4.7,30,51.4,-2.62,0.59,0.85,0.776,77.9,54.1,HIGH RISK,HIGH RISK,55,167.49
seq_09_dense_standstill_a.mp4,95,4.75,30,51.4,-2.57,0.6,0.86,0.778,78.6,54.8,HIGH RISK,HIGH RISK,55,174.19
seq_09_dense_standstill_a.mp4,96,4.8,30,51.2,-2.71,0.61,0.92,0.908,90.2,55.4,HIGH RISK,HIGH RISK,55,175.69
seq_09_dense_standstill_a.mp4,97,4.85,30,51.4,-2.58,0.59,0.85,0.726,71.6,55.9,HIGH RISK,HIGH RISK,55,183.3
seq_09_dense_standstill_a.mp4,98,4.9,30,51.4,-2.73,0.57,0.78,0.762,74.6,56.5,HIGH RISK,HIGH RISK,55,178.77
seq_09_dense_standstill_a.mp4,99,4.95,32,54.3,0.26,0.63,0.95,0.882,87.9,57.2,HIGH RISK,HIGH RISK,55,168.28
seq_09_dense_standstill_a.mp4,100,5.0,33,54.8,3.37,0.61,0.81,0.723,68.1,57.0,HIGH RISK,HIGH RISK,55,174.46
seq_09_dense_standstill_a.mp4,101,5.05,33,54.6,3.32,0.64,1.0,0.51,50.8,56.9,HIGH RISK,HIGH RISK,55,154.43
seq_09_dense_standstill_a.mp4,102,5.1,31,54.4,2.77,0.63,1.02,0.732,71.4,57.0,HIGH RISK,HIGH RISK,55,143.58
